date,province_thai,province_eng,region_thai,region_eng,variable,value
7/1/2020,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,47.94
7/1/2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,53.35
7/1/2020,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,46.1
7/1/2020,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,45.16
7/1/2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,56.54
7/1/2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,40.99
7/1/2020,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,23.14
7/1/2020,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,44.26
7/1/2020,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,39.53
7/1/2020,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,50.04
7/1/2020,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,occupancy_rate,42.52
7/1/2020,ระยอง,Rayong ,ภาคตะวันออก,east,occupancy_rate,20.51
7/1/2020,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,occupancy_rate,42.97
7/1/2020,ภูเก็ต,Phuket ,ภาคใต้,south,occupancy_rate,5.13
7/1/2020,พัทลุง,Phatthalung ,ภาคใต้,south,occupancy_rate,36.48
7/1/2020,ตรัง,Trang ,ภาคใต้,south,occupancy_rate,25.35
7/1/2020,ระนอง,Ranong ,ภาคใต้,south,occupancy_rate,18.63
7/1/2020,ชุมพร,Chumphon ,ภาคใต้,south,occupancy_rate,30.32
7/1/2020,ปัตตานี,Pattani ,ภาคใต้,south,occupancy_rate,12.57
7/1/2020,ยะลา,Yala ,ภาคใต้,south,occupancy_rate,10.43
7/1/2020,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,occupancy_rate,47.65
7/1/2020,นราธิวาส,Narathiwat ,ภาคใต้,south,occupancy_rate,9.32
7/1/2020,กระบี่,Krabi ,ภาคใต้,south,occupancy_rate,6.37
7/1/2020,สงขลา,Songkhla ,ภาคใต้,south,occupancy_rate,30.46
7/1/2020,พังงา,Phang Nga ,ภาคใต้,south,occupancy_rate,8.49
7/1/2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,occupancy_rate,11.42
7/1/2020,สตูล,Satun ,ภาคใต้,south,occupancy_rate,28.15
7/1/2020,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,occupancy_rate,34.83
7/1/2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,occupancy_rate,40.51
7/1/2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,occupancy_rate,44.36
7/1/2020,พิจิตร,Phichit ,ภาคเหนือ,north,occupancy_rate,35.06
7/1/2020,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,occupancy_rate,37.28
7/1/2020,ตาก,Tak ,ภาคเหนือ,north,occupancy_rate,42.63
7/1/2020,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,42.8
7/1/2020,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,34.86
7/1/2020,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,45.28
7/1/2020,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,42.63
7/1/2020,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,40.38
7/1/2020,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,38.54
7/1/2020,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,18.23
7/1/2020,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,occupancy_rate,32.1
7/1/2020,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,occupancy_rate,40.85
7/1/2020,สุโขทัย,Sukhothai ,ภาคเหนือ,north,occupancy_rate,40.62
7/1/2020,น่าน,Nan ,ภาคเหนือ,north,occupancy_rate,50.78
7/1/2020,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,22.89
7/1/2020,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,35.96
7/1/2020,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,26.17
7/1/2020,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,35.5
7/1/2020,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,42.22
7/1/2020,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,28.44
7/1/2020,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,32.41
7/1/2020,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,12.45
7/1/2020,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,33.07
7/1/2020,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,31.03
7/1/2020,ศรีสะเกษ,Sisaket ,ภาคใต้,south,occupancy_rate,33.56
7/1/2020,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,27.25
7/1/2020,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,34.29
7/1/2020,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,34.65
7/1/2020,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,42.03
7/1/2020,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,31.82
7/1/2020,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,19.93
7/1/2020,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,24.8
7/1/2020,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,22.78
7/1/2020,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,25.11
7/1/2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,occupancy_rate,4.54
7/1/2021,ลพบุรี,Lopburi ,ภาคกลาง,central,occupancy_rate,3.93
7/1/2021,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,occupancy_rate,4.87
7/1/2021,สระบุรี,Saraburi ,ภาคกลาง,central,occupancy_rate,4.19
7/1/2021,ชัยนาท,Chainat ,ภาคกลาง,central,occupancy_rate,2.73
7/1/2021,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,occupancy_rate,1.15
7/1/2021,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,occupancy_rate,3.31
7/1/2021,อ่างทอง,Ang Thong ,ภาคกลาง,central,occupancy_rate,2.46
7/1/2021,นนทบุรี,Nonthaburi ,ภาคกลาง,central,occupancy_rate,0.76
7/1/2021,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,occupancy_rate,1.2
7/1/2021,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,occupancy_rate,0.37
7/1/2021,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,occupancy_rate,1.23
7/1/2021,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,occupancy_rate,0.87
7/1/2021,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,2.41
7/1/2021,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,3.11
7/1/2021,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,1.94
7/1/2021,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,1.9
7/1/2021,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,2.52
7/1/2021,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,2.91
7/1/2021,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,1.15
7/1/2021,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,7.13
7/1/2021,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,4.13
7/1/2021,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,3.14
7/1/2021,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,occupancy_rate,1.85
7/1/2021,ระยอง,Rayong ,ภาคตะวันออก,east,occupancy_rate,6.91
7/1/2021,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,occupancy_rate,1.78
7/1/2021,ภูเก็ต,Phuket ,ภาคใต้,south,occupancy_rate,2.39
7/1/2021,พัทลุง,Phatthalung ,ภาคใต้,south,occupancy_rate,2.27
7/1/2021,ตรัง,Trang ,ภาคใต้,south,occupancy_rate,2.13
7/1/2021,ระนอง,Ranong ,ภาคใต้,south,occupancy_rate,1.28
7/1/2021,ชุมพร,Chumphon ,ภาคใต้,south,occupancy_rate,2.54
7/1/2021,ปัตตานี,Pattani ,ภาคใต้,south,occupancy_rate,1.42
7/1/2021,ยะลา,Yala ,ภาคใต้,south,occupancy_rate,0.97
7/1/2021,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,occupancy_rate,6.13
7/1/2021,นราธิวาส,Narathiwat ,ภาคใต้,south,occupancy_rate,1.12
7/1/2021,กระบี่,Krabi ,ภาคใต้,south,occupancy_rate,0.35
7/1/2021,สงขลา,Songkhla ,ภาคใต้,south,occupancy_rate,0.58
7/1/2021,พังงา,Phang Nga ,ภาคใต้,south,occupancy_rate,1.85
7/1/2021,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,occupancy_rate,1.59
7/1/2021,สตูล,Satun ,ภาคใต้,south,occupancy_rate,2.36
7/1/2021,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,occupancy_rate,5.83
7/1/2021,เชียงราย,Chiang Rai ,ภาคเหนือ,north,occupancy_rate,6.76
7/1/2021,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,occupancy_rate,6.04
7/1/2021,พิจิตร,Phichit ,ภาคเหนือ,north,occupancy_rate,4.5
7/1/2021,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,occupancy_rate,6.93
7/1/2021,ตาก,Tak ,ภาคเหนือ,north,occupancy_rate,6.14
7/1/2021,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,8.26
7/1/2021,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,7.85
7/1/2021,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,7.06
7/1/2021,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,6.9
7/1/2021,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,5.21
7/1/2021,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,3.87
7/1/2021,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,4.64
